timestamps,TP9,AF7,AF8,TP10,Right AUX,Marker0
1566844479.034,46.387,34.668,36.621,42.480,57.129,0
1566844479.038,46.875,39.062,31.738,38.574,31.738,0
1566844479.042,46.875,17.090,31.250,37.598,26.855,0
1566844479.046,47.363,25.879,36.133,42.480,52.734,0
1566844479.049,52.246,55.176,34.668,43.457,66.406,0
1566844479.053,52.246,26.855,33.691,40.527,37.109,0
1566844479.057,51.270,7.324,35.156,40.527,22.461,0
1566844479.061,49.805,29.297,37.598,40.527,24.902,0
1566844479.065,51.270,38.574,39.551,38.086,39.062,0
1566844479.069,51.270,31.738,39.062,34.180,53.711,0
1566844479.073,50.293,36.133,41.504,36.621,28.809,0
1566844479.077,49.316,34.180,42.969,39.062,28.320,0
1566844479.081,47.363,24.902,41.992,36.133,89.355,0
1566844479.085,41.504,36.133,41.992,33.691,-9.277,0
1566844479.089,41.016,41.016,41.504,29.785,-48.340,0
1566844479.092,45.898,38.086,41.504,37.598,30.273,0
1566844479.096,45.898,36.621,45.410,42.480,22.461,0
1566844479.100,41.504,14.648,49.805,39.062,21.973,0
1566844479.104,45.410,-1.953,50.781,42.969,48.340,0
1566844479.108,48.340,20.020,45.410,44.434,37.109,0
1566844479.112,35.645,43.945,40.527,36.133,34.668,0
1566844479.116,34.668,52.246,37.109,31.738,50.781,0
1566844479.120,39.551,40.039,37.109,38.086,55.176,0
1566844479.124,41.992,24.902,39.062,42.480,33.691,0
1566844479.128,48.340,32.227,40.527,46.387,43.945,0
1566844479.132,51.270,28.320,42.969,50.293,47.363,0
1566844479.135,48.340,18.555,42.480,49.316,46.387,0
1566844479.139,51.270,35.645,39.062,48.828,73.730,0
1566844479.143,53.711,39.062,36.621,46.875,133.789,0
1566844479.147,58.105,38.086,40.527,46.387,224.121,0
1566844479.151,59.082,41.992,38.086,40.039,348.633,0
1566844479.155,49.805,26.367,35.645,36.621,492.188,0
1566844479.159,49.805,35.156,37.109,41.504,562.012,0
1566844479.163,53.711,42.480,34.668,38.574,581.543,0
1566844479.167,52.246,28.320,27.832,32.715,551.270,0
1566844479.171,43.945,40.527,31.250,36.621,431.641,0
1566844479.174,38.574,46.387,37.598,45.410,203.613,0
1566844479.178,41.504,29.785,36.133,46.387,9.277,0
1566844479.182,44.434,31.250,35.156,44.922,-70.312,0
1566844479.186,38.574,42.969,32.715,42.480,-128.418,0
1566844479.190,38.086,39.062,34.180,40.527,-143.066,0
1566844479.194,39.551,35.645,36.621,39.551,-152.832,0
1566844479.198,42.480,41.504,37.109,46.875,-141.113,0
1566844479.202,41.016,31.738,36.133,46.875,-122.559,0
1566844479.206,41.016,20.508,34.668,44.922,-131.836,0
1566844479.210,46.875,32.227,35.645,50.293,-100.586,0
1566844479.214,40.039,48.340,37.109,48.828,-74.707,0
1566844479.217,33.691,45.410,34.668,46.875,-80.566,0
1566844479.221,41.016,35.156,35.156,48.340,-79.102,0
1566844479.225,44.922,29.785,33.691,47.852,-47.363,0
1566844479.229,47.852,27.832,31.738,52.734,-6.348,0
1566844479.233,49.805,30.273,32.715,50.293,0.488,0
1566844479.237,43.945,35.645,33.203,42.480,-38.086,0
1566844479.241,42.969,43.457,37.109,45.410,-40.527,0
1566844479.245,40.039,30.273,36.133,45.898,-28.320,0
1566844479.249,38.086,7.812,36.133,40.039,-14.160,0
1566844479.253,40.527,26.855,36.621,38.574,-16.602,0
1566844479.257,42.480,46.387,35.645,39.551,-19.043,0
1566844479.260,45.898,41.992,40.039,37.109,-23.926,0
1566844479.264,38.574,29.785,38.574,35.645,-19.043,0
1566844479.268,40.527,17.578,33.691,40.527,0.488,0
1566844479.272,40.527,20.996,36.621,39.062,7.812,0
1566844479.276,31.250,34.180,38.574,33.203,6.836,0
1566844479.280,30.762,36.133,41.992,38.574,7.324,0
1566844479.284,33.203,31.250,47.852,41.992,3.906,0
1566844479.288,33.691,25.391,45.410,41.504,6.348,0
1566844479.292,31.250,22.461,39.062,38.086,2.441,0
1566844479.296,36.621,28.809,38.574,36.133,3.418,0
1566844479.299,37.109,33.203,39.062,40.039,9.766,0
1566844479.303,34.180,29.785,34.668,41.504,6.836,0
1566844479.307,35.156,23.926,35.645,42.969,9.277,0
1566844479.311,41.504,23.926,43.457,49.805,19.043,0
1566844479.315,41.992,33.203,44.434,47.852,43.457,0
1566844479.319,36.133,13.672,40.527,36.621,43.945,0
1566844479.323,42.480,4.883,39.551,39.551,17.578,0
1566844479.327,40.527,37.109,38.086,44.434,45.410,0
1566844479.331,27.832,49.316,35.156,36.621,58.105,0
1566844479.335,25.391,49.316,30.762,30.273,31.250,0
1566844479.339,29.785,33.691,33.203,31.250,25.879,0
1566844479.342,36.621,16.602,36.133,37.109,39.062,0
1566844479.346,37.598,26.367,34.668,39.551,45.898,0
1566844479.350,39.062,37.109,31.738,39.062,52.734,0
1566844479.354,44.434,39.551,31.738,39.551,57.129,0
1566844479.358,41.992,48.340,29.785,36.133,51.758,0
1566844479.362,43.945,46.875,28.809,35.645,55.664,0
1566844479.366,47.363,65.430,31.738,42.480,66.406,0
1566844479.370,45.898,64.453,34.180,42.969,68.359,0
1566844479.374,42.969,26.367,29.297,35.156,66.895,0
1566844479.378,40.527,21.973,28.320,33.691,66.406,0
1566844479.382,41.016,32.715,34.668,39.551,67.871,0
1566844479.385,44.434,29.785,39.062,41.992,73.242,0
1566844479.389,48.828,28.809,41.504,45.410,75.684,0
1566844479.393,42.969,41.016,33.203,38.574,65.430,0
1566844479.397,41.504,43.945,31.250,30.762,80.566,0
1566844479.401,48.340,49.805,38.086,37.109,89.844,0
1566844479.405,51.270,46.875,36.621,37.598,59.570,0
1566844479.409,62.012,34.180,36.621,40.039,80.566,0
1566844479.413,54.688,41.992,33.203,42.480,76.172,0
1566844479.417,45.898,41.016,30.762,41.992,45.410,0
1566844479.421,52.734,41.992,34.180,44.922,82.031,0
1566844479.424,43.945,51.758,32.715,37.598,89.844,0
1566844479.428,41.504,48.828,32.715,39.551,95.215,0
1566844479.432,47.852,25.391,31.250,45.410,84.961,0
1566844479.436,44.434,16.113,32.227,36.133,26.855,0
1566844479.440,39.551,30.762,37.598,35.645,63.965,0
1566844479.444,40.039,35.156,37.598,39.551,65.918,0
1566844479.448,39.062,39.551,34.668,38.574,63.477,0
1566844479.452,41.992,41.016,37.598,38.086,98.633,0
1566844479.456,42.969,34.180,39.551,33.691,43.945,0
1566844479.460,28.809,41.992,37.598,25.391,30.762,0
1566844479.464,20.020,35.156,39.551,26.367,66.406,0
1566844479.467,23.926,33.691,39.551,28.809,67.383,0
1566844479.471,21.973,38.086,37.598,23.926,39.551,0
1566844479.475,22.949,36.133,37.598,25.391,24.902,0
1566844479.479,27.832,37.598,35.645,21.973,37.109,0
1566844479.483,22.461,32.227,33.691,14.160,36.621,0
1566844479.487,17.578,35.645,36.621,17.090,29.297,0
1566844479.491,20.508,29.785,37.598,17.090,21.973,0
1566844479.495,24.902,19.531,41.016,22.949,24.414,0
1566844479.499,22.949,12.207,42.969,20.508,26.367,0
1566844479.503,14.648,7.324,33.691,4.395,2.930,0
1566844479.507,11.230,30.273,37.109,2.930,-12.695,0
1566844479.510,9.277,54.199,42.480,2.441,-5.859,0
1566844479.514,-3.418,48.828,42.969,-8.301,0.000,0
1566844479.518,-7.812,38.574,45.410,-12.695,-4.883,0
1566844479.522,-10.742,38.086,47.852,-15.625,-28.320,0
1566844479.526,-23.438,36.621,48.340,-29.297,-43.457,0
1566844479.530,-32.715,25.391,45.410,-39.551,-26.367,0
1566844479.534,-32.227,24.414,48.828,-37.109,-22.461,0
1566844479.538,-35.645,45.410,54.688,-42.480,-57.617,0
1566844479.542,-52.734,49.805,57.617,-62.988,-57.129,0
1566844479.546,-72.754,48.340,61.035,-82.520,-66.895,0
1566844479.549,-81.055,50.293,70.801,-90.332,-94.727,0
1566844479.553,-85.449,24.902,78.613,-93.262,-107.422,0
1566844479.557,-97.656,6.836,80.078,-99.609,-104.980,0
1566844479.561,-104.492,5.371,82.031,-105.469,-106.445,0
1566844479.565,-114.746,19.043,79.590,-118.164,-107.910,0
1566844479.569,-113.770,39.062,79.102,-120.605,-96.680,0
1566844479.573,-108.887,36.133,80.078,-114.258,-102.539,0
1566844479.577,-112.305,26.367,82.520,-113.281,-112.305,0
1566844479.581,-102.539,44.434,83.008,-105.957,-103.516,0
1566844479.585,-87.402,39.062,88.379,-92.773,-74.707,0
1566844479.589,-86.426,29.785,85.449,-83.496,-85.449,0
1566844479.592,-90.820,37.109,74.219,-91.797,-128.418,0
1566844479.596,-76.172,27.344,77.148,-85.449,-82.520,0
1566844479.600,-62.988,44.922,76.172,-70.801,-40.039,0
1566844479.604,-54.199,51.270,69.824,-59.570,-39.551,0
1566844479.608,-39.551,33.691,66.406,-41.504,-31.250,0
1566844479.612,-26.367,38.574,64.453,-27.344,-9.766,0
1566844479.616,-16.113,25.391,51.270,-15.137,2.441,0
1566844479.620,-0.488,18.066,41.016,-2.441,9.277,0
1566844479.624,14.648,29.297,47.363,13.184,21.973,0
1566844479.628,30.273,8.789,45.898,30.273,46.875,0
1566844479.632,45.410,9.766,41.016,41.504,67.383,0
1566844479.635,52.246,40.039,38.574,47.852,66.406,0
1566844479.639,60.059,43.945,33.691,58.594,65.430,0
1566844479.643,62.012,29.297,27.344,66.895,67.383,0
1566844479.647,70.801,31.250,19.531,74.219,78.125,0
1566844479.651,81.055,48.828,15.625,84.473,96.191,0
1566844479.655,89.355,49.805,9.766,90.820,100.098,0
1566844479.659,103.027,39.062,6.836,102.539,107.422,0
1566844479.663,107.910,31.738,3.418,109.863,114.746,0
1566844479.667,110.840,36.621,-2.441,113.281,127.930,0
1566844479.671,113.770,29.297,-2.930,116.211,147.949,0
1566844479.674,125.977,25.391,3.418,126.953,146.484,0
1566844479.678,131.348,36.621,1.465,129.883,124.023,0
1566844479.682,125.977,36.621,-4.395,120.117,121.582,0
1566844479.686,130.859,40.039,-3.906,121.094,124.512,0
1566844479.690,132.324,41.992,-1.465,127.441,116.699,0
1566844479.694,124.512,39.062,-2.930,126.953,109.863,0
1566844479.698,122.559,29.297,-3.418,124.512,109.863,0
1566844479.702,126.953,20.996,1.465,127.930,113.281,0
1566844479.706,125.977,42.480,-0.977,125.000,122.559,0
1566844479.710,112.305,57.129,-4.883,110.840,113.770,0
1566844479.714,108.887,43.945,-2.930,111.816,51.758,0
1566844479.717,116.211,44.434,0.000,117.676,72.754,0
1566844479.721,111.328,48.340,0.488,109.863,119.141,0
1566844479.725,104.980,37.598,0.000,99.121,109.375,0
1566844479.729,103.027,41.016,-2.441,90.332,116.699,0
1566844479.733,100.098,57.129,-3.418,91.309,121.094,0
1566844479.737,94.238,54.199,-3.418,88.867,109.375,0
1566844479.741,92.773,45.898,-0.977,85.449,95.703,0
1566844479.745,88.867,47.363,1.465,83.984,90.820,0
1566844479.749,88.379,59.082,-0.977,78.125,90.332,0
1566844479.753,81.055,43.457,3.418,68.359,79.102,0
1566844479.757,72.266,18.066,8.301,61.523,70.312,0
1566844479.760,70.312,27.344,7.324,59.082,72.754,0
1566844479.764,66.406,43.457,7.324,61.035,76.172,0
1566844479.768,67.871,37.109,8.301,62.500,80.078,0
1566844479.772,68.359,27.344,7.812,59.570,69.336,0
1566844479.776,68.848,47.852,8.301,61.523,56.152,0
1566844479.780,69.824,52.734,8.789,60.547,60.059,0
1566844479.784,65.430,47.363,6.348,55.176,64.453,0
1566844479.788,60.059,50.781,8.301,56.152,51.270,0
1566844479.792,62.988,37.109,12.207,59.570,56.152,0
1566844479.796,60.059,26.367,12.695,56.152,56.152,0
1566844479.799,56.641,36.621,16.113,55.176,44.434,0
1566844479.803,56.152,55.176,18.066,52.246,36.621,0
1566844479.807,56.641,70.801,16.602,51.270,21.973,0
1566844479.811,60.547,44.922,20.996,57.129,31.738,0
1566844479.815,59.570,14.160,24.902,57.617,54.688,0
1566844479.819,55.176,34.180,23.926,55.664,46.387,0
1566844479.823,54.688,42.480,20.020,50.293,22.949,0
1566844479.827,51.758,41.992,21.484,47.363,28.320,0
1566844479.831,48.828,39.062,25.391,49.805,35.156,0
1566844479.835,50.781,41.016,25.391,50.781,52.246,0
1566844479.839,49.316,47.363,20.020,47.852,62.988,0
1566844479.842,49.316,36.133,20.020,49.805,55.664,0
1566844479.846,59.570,25.391,26.855,54.688,73.730,0
1566844479.850,65.918,31.738,27.832,59.082,58.594,0
1566844479.854,62.988,34.180,28.320,60.059,50.781,0
1566844479.858,59.082,20.508,26.855,51.758,71.289,0
1566844479.862,58.594,13.672,25.391,45.898,47.363,0
1566844479.866,57.129,37.598,27.344,48.828,54.688,0
1566844479.870,51.270,61.035,25.879,43.945,79.590,0
1566844479.874,43.457,54.199,23.926,40.527,65.430,0
1566844479.878,47.363,49.316,24.902,44.434,59.082,0
1566844479.882,51.758,47.852,26.367,45.410,63.477,0
1566844479.885,52.246,52.734,33.691,47.363,62.988,0
1566844479.889,50.781,56.152,33.203,41.016,52.734,0
1566844479.893,46.875,41.016,30.273,36.621,45.410,0
1566844479.897,47.363,41.016,29.785,32.715,42.969,0
1566844479.901,42.480,38.574,26.855,30.762,36.133,0
1566844479.905,36.621,16.602,25.879,28.320,27.832,0
1566844479.909,40.039,24.414,22.461,25.879,29.785,0
1566844479.913,35.645,41.504,21.484,24.414,32.227,0
1566844479.917,34.668,50.293,28.320,24.414,22.949,0
1566844479.921,39.062,52.246,33.691,27.832,32.227,0
1566844479.924,38.086,51.270,34.668,35.645,33.203,0
1566844479.928,39.062,49.805,34.668,38.086,38.086,0
1566844479.932,40.527,55.664,31.250,35.156,45.410,0
1566844479.936,39.062,50.781,30.273,34.180,40.527,0
1566844479.940,38.574,39.551,33.203,35.645,40.039,0
1566844479.944,36.133,50.781,29.297,29.785,42.480,0
1566844479.948,33.691,58.105,25.391,24.414,51.270,0
1566844479.952,30.762,51.758,24.414,29.297,88.379,0
1566844479.956,30.273,48.340,22.461,25.391,170.410,0
1566844479.960,34.180,39.062,22.949,21.973,277.344,0
1566844479.964,36.621,33.691,21.484,21.484,366.699,0
1566844479.967,35.645,43.457,17.578,19.531,459.961,0
1566844479.971,31.250,55.664,19.531,17.578,524.414,0
1566844479.975,32.715,57.129,19.531,16.113,548.340,0
1566844479.979,33.691,45.410,19.531,19.531,472.656,0
1566844479.983,29.785,36.621,22.949,22.949,312.500,0
1566844479.987,32.227,44.434,25.879,20.996,136.230,0
1566844479.991,32.227,40.527,26.855,22.949,-53.223,0
1566844479.995,26.367,34.668,20.508,25.879,-147.461,0
1566844479.999,22.949,37.598,20.020,25.391,-146.973,0
1566844480.003,23.926,27.344,24.902,28.320,-143.555,0
1566844480.007,25.391,17.578,23.926,28.320,-154.297,0
1566844480.010,26.855,20.996,22.949,21.973,-148.926,0
1566844480.014,30.762,35.156,25.879,24.902,-123.047,0
1566844480.018,30.762,45.410,22.461,23.926,-104.004,0
1566844480.022,29.297,43.945,19.531,23.438,-93.262,0
1566844480.026,30.762,39.551,21.973,26.855,-83.496,0
1566844480.030,30.273,40.527,21.973,29.785,-80.078,0
1566844480.034,36.621,40.527,24.902,33.691,-87.402,0
1566844480.038,41.504,40.039,27.344,34.668,-75.684,0
1566844480.042,29.785,39.062,24.902,30.273,-57.617,0
1566844480.046,20.996,34.668,24.902,26.367,-53.711,0
1566844480.049,19.531,35.156,21.973,26.367,-37.109,0
1566844480.053,20.508,34.180,21.484,25.391,-35.645,0
1566844480.057,26.855,33.691,24.902,25.391,-39.062,0
1566844480.061,24.414,30.762,28.809,31.738,-27.344,0
1566844480.065,21.973,25.391,30.762,31.250,-17.578,0
1566844480.069,30.273,32.715,33.691,28.320,-20.020,0
1566844480.073,31.738,30.273,36.621,26.367,-26.855,0
1566844480.077,28.320,23.438,37.109,24.902,-20.508,0
1566844480.081,29.297,41.504,35.645,26.855,-12.695,0
1566844480.085,23.438,34.180,30.762,20.020,-23.926,0
1566844480.089,22.949,17.578,33.203,22.949,-23.438,0
1566844480.092,31.738,31.250,38.086,30.762,-2.930,0
1566844480.096,28.320,41.992,34.668,27.344,14.648,0
1566844480.100,28.320,41.016,33.203,24.902,16.602,0
1566844480.104,34.180,42.480,40.527,30.762,2.930,0
1566844480.108,32.715,32.715,38.086,29.785,8.789,0
1566844480.112,28.320,35.156,33.203,21.484,6.348,0
1566844480.116,30.762,40.039,38.086,26.855,-1.953,0
1566844480.120,41.504,34.668,45.898,38.086,-7.324,0
1566844480.124,46.875,39.062,45.410,34.668,2.930,0
1566844480.128,40.527,34.668,41.504,35.156,12.695,0
1566844480.132,37.598,27.832,41.016,39.551,27.832,0
1566844480.135,42.969,27.832,43.457,46.387,29.785,0
1566844480.139,45.410,27.344,47.852,52.734,21.973,0
1566844480.143,42.480,27.832,40.527,42.969,38.086,0
1566844480.147,33.691,26.855,31.250,34.668,50.293,0
1566844480.151,37.109,33.203,37.598,42.480,48.828,0
1566844480.155,44.922,36.621,43.945,49.805,38.574,0
1566844480.159,43.945,24.902,43.457,47.363,35.156,0
1566844480.163,39.551,21.484,39.062,49.805,44.434,0
1566844480.167,43.945,28.320,38.574,52.734,56.152,0
1566844480.171,45.410,31.738,41.016,49.316,52.734,0
1566844480.174,37.598,35.156,38.574,45.410,48.340,0
1566844480.178,32.715,37.109,37.109,41.992,48.828,0
1566844480.182,33.203,33.691,34.668,41.016,59.570,0
1566844480.186,33.691,29.785,36.621,43.457,78.125,0
1566844480.190,20.020,26.855,35.156,35.156,55.176,0
1566844480.194,13.184,30.762,29.785,26.367,39.551,0
1566844480.198,20.020,23.926,31.250,29.785,62.500,0
1566844480.202,21.484,1.465,34.180,26.855,66.895,0
1566844480.206,25.879,14.648,37.598,28.809,56.641,0
1566844480.210,26.855,40.039,35.645,27.832,62.500,0
1566844480.214,28.809,43.945,32.227,26.855,82.031,0
1566844480.217,23.438,41.504,30.273,18.555,80.566,0
1566844480.221,20.508,32.227,24.902,12.695,46.875,0
1566844480.225,26.367,27.832,25.391,18.555,38.574,0
1566844480.229,21.973,30.762,33.203,19.043,60.547,0
1566844480.233,20.508,22.461,34.668,19.043,61.035,0
1566844480.237,27.832,24.902,31.738,25.879,50.293,0
1566844480.241,29.297,43.945,26.367,30.273,62.500,0
1566844480.245,21.484,44.922,28.320,22.949,57.129,0
1566844480.249,24.414,34.180,31.250,22.949,26.367,0
1566844480.253,30.762,33.691,29.297,25.391,25.391,0
1566844480.257,30.273,40.039,29.297,26.367,47.363,0
1566844480.260,31.738,35.645,31.738,28.320,45.898,0
1566844480.264,40.527,21.484,31.250,26.855,58.105,0
1566844480.268,38.574,23.438,27.344,28.809,72.266,0
1566844480.272,28.320,41.504,24.902,27.344,55.664,0
1566844480.276,30.273,43.457,25.391,24.902,49.316,0
1566844480.280,31.738,39.551,23.926,28.320,69.824,0
1566844480.284,27.832,44.434,19.043,25.879,44.434,0
1566844480.288,38.086,43.457,24.414,29.785,30.273,0
1566844480.292,46.387,23.926,30.273,38.574,58.105,0
1566844480.296,37.109,11.719,29.297,36.133,44.922,0
1566844480.299,31.250,36.621,28.809,34.180,35.156,0
1566844480.303,30.273,51.758,24.902,33.203,40.527,0
1566844480.307,32.227,45.410,26.855,30.273,29.297,0
1566844480.311,21.973,40.527,27.832,22.461,11.719,0
1566844480.315,22.949,53.711,32.227,24.902,59.570,0
1566844480.319,25.879,52.246,35.645,29.297,45.898,0
1566844480.323,16.602,20.508,28.809,23.926,-20.508,0
1566844480.327,20.020,9.766,29.297,23.438,-17.090,0
1566844480.331,20.996,13.672,34.180,30.762,-2.930,0
1566844480.335,23.438,7.324,34.180,34.668,19.531,0
1566844480.339,22.949,18.555,32.715,29.785,12.207,0
1566844480.342,27.344,41.992,34.668,29.297,22.949,0
1566844480.346,35.645,37.109,39.062,32.715,37.109,0
1566844480.350,31.738,48.340,34.668,29.785,33.691,0
1566844480.354,32.227,58.105,34.668,30.273,32.227,0
1566844480.358,35.645,38.086,37.598,36.621,34.668,0
1566844480.362,38.086,35.645,37.598,41.992,54.199,0
1566844480.366,37.598,39.551,40.039,39.551,60.059,0
1566844480.370,35.645,35.645,39.551,35.645,68.359,0
1566844480.374,39.551,24.414,34.668,34.180,48.340,0
1566844480.378,45.410,21.973,36.621,41.016,23.438,0
1566844480.382,48.828,40.527,41.992,53.711,45.898,0
1566844480.385,52.734,48.828,40.039,54.199,41.504,0
1566844480.389,59.570,39.551,40.527,48.828,40.039,0
1566844480.393,65.430,39.062,41.992,51.270,64.453,0
1566844480.397,61.523,50.293,41.504,54.199,72.266,0
1566844480.401,59.082,41.504,41.504,51.270,47.852,0
1566844480.405,56.641,35.156,39.062,50.293,41.992,0
1566844480.409,56.152,41.016,41.016,53.223,53.711,0
1566844480.413,59.570,30.273,41.992,53.711,61.035,0
1566844480.417,62.500,30.273,43.945,54.688,70.312,0
1566844480.421,66.406,38.574,47.363,61.035,74.219,0
1566844480.424,60.547,31.738,44.434,60.059,70.801,0
1566844480.428,58.105,21.973,44.922,55.176,71.289,0
1566844480.432,52.734,22.949,43.945,51.758,74.707,0
1566844480.436,53.711,39.062,42.480,51.758,71.289,0
1566844480.440,61.523,27.832,43.457,53.223,65.918,0
1566844480.444,52.734,32.227,41.992,52.734,60.547,0
1566844480.448,41.504,60.059,40.039,48.828,70.312,0
1566844480.452,37.109,24.902,39.062,45.410,24.414,0
1566844480.456,35.645,4.883,38.574,47.363,-2.930,0
1566844480.460,39.062,31.738,41.504,46.875,51.758,0
1566844480.464,39.062,44.922,44.922,49.316,41.016,0
1566844480.467,36.621,42.969,44.434,52.246,44.922,0
1566844480.471,40.039,33.203,41.992,52.734,64.941,0
1566844480.475,34.668,23.926,39.062,45.898,27.832,0
1566844480.479,30.273,27.832,40.527,43.457,30.273,0
1566844480.483,34.180,30.762,42.969,49.316,38.574,0
1566844480.487,29.785,20.508,40.527,42.969,31.250,0
1566844480.491,33.203,22.949,38.574,41.016,30.273,0
1566844480.495,34.180,34.668,36.621,41.016,38.086,0
1566844480.499,32.227,38.574,35.156,39.062,39.062,0
1566844480.503,56.152,27.344,40.527,48.828,42.969,0
1566844480.507,86.426,15.137,39.062,54.688,68.848,0
1566844480.510,100.098,25.391,34.668,50.781,46.387,0
1566844480.514,92.285,30.762,32.715,52.246,22.949,0
1566844480.518,81.543,33.203,29.297,58.105,58.105,0
1566844480.522,81.543,38.086,28.320,55.176,46.875,0
1566844480.526,78.613,37.598,30.762,55.176,50.781,0
1566844480.530,75.684,26.855,30.273,57.617,62.988,0
1566844480.534,75.195,25.879,29.297,58.105,36.621,0
1566844480.538,71.777,28.809,24.414,59.570,30.762,0
1566844480.542,73.242,30.273,25.879,60.059,53.223,0
1566844480.546,77.637,37.109,28.320,64.453,55.664,0
1566844480.549,64.941,35.156,25.879,64.453,56.641,0
1566844480.553,57.129,30.273,26.367,67.383,80.566,0
1566844480.557,57.617,35.645,25.879,60.547,103.516,0
1566844480.561,57.617,38.574,26.855,54.199,182.129,0
1566844480.565,51.758,27.832,24.414,48.828,308.594,0
1566844480.569,41.992,20.508,23.438,42.480,421.387,0
1566844480.573,43.945,28.320,25.879,43.945,539.551,0
1566844480.577,43.457,34.668,27.344,43.457,620.117,0
1566844480.581,38.086,38.086,27.344,35.645,582.031,0
1566844480.585,39.062,52.734,31.250,43.945,479.004,0
1566844480.589,34.180,27.344,35.156,48.828,309.570,0
1566844480.592,26.367,15.625,30.273,41.504,93.262,0
1566844480.596,19.531,37.109,25.879,38.086,-50.293,0
1566844480.600,21.484,47.852,26.367,38.574,-109.375,0
1566844480.604,20.996,51.270,26.855,37.598,-131.348,0
1566844480.608,21.973,40.039,27.832,34.668,-140.137,0
1566844480.612,22.461,37.109,27.344,36.133,-153.320,0
1566844480.616,26.855,44.922,30.273,42.480,-139.648,0
1566844480.620,32.715,43.457,32.715,41.504,-117.188,0
1566844480.624,28.320,19.043,28.809,38.086,-106.934,0
1566844480.628,31.738,29.785,30.762,45.898,-89.844,0
1566844480.632,43.457,51.270,33.203,48.340,-62.012,0
1566844480.635,44.922,45.898,27.832,41.016,-56.152,0
1566844480.639,41.992,38.574,27.832,45.898,-49.805,0
1566844480.643,42.480,35.645,29.785,51.270,-41.016,0
1566844480.647,51.270,40.527,34.668,54.688,-33.691,0
1566844480.651,52.734,45.410,38.574,53.223,-27.344,0
1566844480.655,44.922,46.387,39.551,55.664,-29.297,0
1566844480.659,42.969,40.039,38.086,55.176,-21.484,0
1566844480.663,44.434,26.367,34.668,52.246,-8.789,0
1566844480.667,47.363,36.621,36.133,53.711,-12.695,0
1566844480.671,44.922,41.504,37.598,46.387,-16.602,0
1566844480.674,47.852,30.762,41.016,47.852,-7.812,0
1566844480.678,50.781,32.715,41.992,51.758,2.930,0
1566844480.682,42.969,26.367,38.574,50.293,-4.395,0
1566844480.686,36.621,47.363,36.133,45.410,2.930,0
1566844480.690,37.109,56.152,35.645,44.922,-25.879,0
1566844480.694,41.504,32.227,36.621,50.293,-24.902,0
1566844480.698,42.969,24.902,37.109,47.852,15.625,0
1566844480.702,41.504,31.250,37.598,45.898,0.488,0
1566844480.706,39.062,23.438,36.133,43.945,-0.977,0
1566844480.710,41.504,27.344,35.156,40.039,12.695,0
1566844480.714,36.621,48.828,31.738,38.574,20.996,0
1566844480.717,34.668,53.711,34.180,40.527,37.109,0
1566844480.721,45.410,55.176,42.480,50.293,42.969,0
1566844480.725,43.457,48.340,39.551,47.363,4.883,0
1566844480.729,45.898,29.785,36.621,42.480,7.324,0
1566844480.733,51.758,29.297,35.645,43.457,23.926,0
1566844480.737,50.293,47.852,32.715,39.062,28.809,0
1566844480.741,45.898,53.711,31.738,34.668,29.785,0
1566844480.745,45.898,46.387,34.668,38.086,23.926,0
1566844480.749,50.293,53.223,40.527,45.410,41.992,0
1566844480.753,49.805,38.574,41.016,50.781,57.129,0
1566844480.757,45.410,19.043,38.086,47.363,47.852,0
1566844480.760,43.945,37.598,41.992,44.434,39.551,0
1566844480.764,48.340,50.293,46.387,51.270,53.223,0
1566844480.768,51.270,42.969,45.410,54.688,63.965,0
1566844480.772,53.711,31.250,45.410,55.176,66.895,0
1566844480.776,51.270,20.508,42.969,48.828,62.500,0
1566844480.780,52.246,32.227,41.016,47.852,69.336,0
1566844480.784,52.734,44.922,43.945,52.246,70.312,0
1566844480.788,49.805,26.855,44.434,49.805,65.918,0
1566844480.792,53.711,8.789,41.016,48.340,62.988,0
1566844480.796,47.363,24.902,39.551,48.828,32.227,0
1566844480.799,45.410,52.246,40.527,47.852,53.223,0
1566844480.803,47.852,59.570,42.480,42.969,79.590,0
1566844480.807,43.945,48.828,41.016,43.457,73.242,0
1566844480.811,44.434,58.594,36.621,42.969,82.031,0
1566844480.815,43.457,56.152,32.227,34.668,59.082,0
1566844480.819,43.457,29.297,33.691,40.527,62.988,0
1566844480.823,41.992,5.859,36.621,41.504,66.895,0
1566844480.827,45.410,21.973,38.574,40.039,62.500,0
1566844480.831,44.922,44.434,35.645,40.527,65.430,0
1566844480.835,41.504,48.340,31.738,37.598,61.523,0
1566844480.839,46.387,61.523,31.738,37.598,68.848,0
1566844480.842,41.504,51.758,32.227,36.621,64.453,0
1566844480.846,37.598,37.109,35.645,38.086,94.727,0
1566844480.850,45.410,43.945,37.109,37.109,66.406,0
1566844480.854,48.828,32.227,37.598,41.016,43.457,0
1566844480.858,43.945,32.227,39.551,41.504,77.637,0
1566844480.862,41.504,41.016,38.574,40.039,77.637,0
1566844480.866,45.410,48.340,35.645,39.551,85.449,0
1566844480.870,41.504,60.547,31.250,31.738,79.590,0
1566844480.874,42.480,50.781,32.227,35.156,72.266,0
1566844480.878,49.316,48.340,35.645,41.504,77.148,0
1566844480.882,47.852,41.504,38.574,43.457,80.566,0
1566844480.885,45.410,19.531,38.574,48.340,100.098,0
